organization,project_id,location,location_id,location_buffer_m,longitude,latitude,equipment_make,equipment_model,recording_id,recording_date_time,task_id,aru_task_status,task_duration,task_method,species_code,species_common_name,species_scientific_name,individual_order,tag_id,individual_count,vocalization,detection_time,tag_duration,rms_peak_dbfs,tag_is_verified,tag_rating,observer,observer_id,species_individual_comments,task_comments
BU,600,CL-C1002-42,71623,,-113.483000,55.258320,,,232890,2021-06-11 05:13:00,203290,Transcribed,300s,1SPT,TEWA,Tennessee Warbler,LEIOTHLYPIS PEREGRINA,2,2317490,1,Song,2.46,2.65,-39.74,f,,Brandon Law,22,,
BU,600,CL-C1002-42,71623,,-113.483000,55.258320,,,232890,2021-06-11 05:13:00,203290,Transcribed,300s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,2,2317502,1,Song,126.36,1.19,-38.11,f,,Brandon Law,22,,
BU,600,CL-C1002-42,71623,,-113.483000,55.258320,,,232890,2021-06-11 05:13:00,203290,Transcribed,300s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,2317493,1,Song,2.48,1.63,-34.31,f,,Brandon Law,22,,
BU,600,CL-C1002-42,71623,,-113.483000,55.258320,,,232890,2021-06-11 05:13:00,203290,Transcribed,300s,1SPT,YEWA,Yellow Warbler,SETOPHAGA PETECHIA,1,2317501,1,Song,65.75,1.50,-42.83,f,,Brandon Law,22,,
BU,600,CL-C1002-42,71623,,-113.483000,55.258320,,,232890,2021-06-11 05:13:00,203290,Transcribed,300s,1SPT,CAWA,Canada Warbler,CARDELLINA CANADENSIS,1,2317498,1,Song,36.11,1.86,-41.99,f,,Brandon Law,22,,
BU,600,CL-C1002-42,71623,,-113.483000,55.258320,,,232890,2021-06-11 05:13:00,203290,Transcribed,300s,1SPT,PHVI,Philadelphia Vireo,VIREO PHILADELPHICUS,1,2317495,1,Song,11.81,3.23,-36.22,f,,Brandon Law,22,,
BU,600,CL-C1002-42,71623,,-113.483000,55.258320,,,232890,2021-06-11 05:13:00,203290,Transcribed,300s,1SPT,RESQ,Red Squirrel,TAMIASCIURUS HUDSONICUS,1,2317500,1,Call,52.70,1.34,-31.15,f,,Brandon Law,22,,
BU,600,CL-C1002-42,71623,,-113.483000,55.258320,,,232890,2021-06-11 05:13:00,203290,Transcribed,300s,1SPT,REVI,Red-eyed Vireo,VIREO OLIVACEUS,1,2317494,1,Song,0.83,4.61,-41.49,f,,Brandon Law,22,,
BU,600,CL-C1002-42,71623,,-113.483000,55.258320,,,232890,2021-06-11 05:13:00,203290,Transcribed,300s,1SPT,WIWR,Winter Wren,TROGLODYTES HIEMALIS,2,2317492,1,Song,7.08,4.79,-38.79,f,,Brandon Law,22,,
BU,600,CL-C1002-42,71623,,-113.483000,55.258320,,,232890,2021-06-11 05:13:00,203290,Transcribed,300s,1SPT,BLJA,Blue Jay,CYANOCITTA CRISTATA,1,2317503,1,Call,99.74,0.73,-41.51,f,,Brandon Law,22,,
BU,600,CL-C1002-42,71623,,-113.483000,55.258320,,,232890,2021-06-11 05:13:00,203290,Transcribed,300s,1SPT,TEWA,Tennessee Warbler,LEIOTHLYPIS PEREGRINA,1,2317489,1,Song,0.00,0.75,-39.19,f,,Brandon Law,22,,
BU,600,CL-C1002-42,71623,,-113.483000,55.258320,,,232890,2021-06-11 05:13:00,203290,Transcribed,300s,1SPT,WIWR,Winter Wren,TROGLODYTES HIEMALIS,1,2317491,1,Song,0.48,6.39,-37.33,f,,Brandon Law,22,,
BU,600,CL-C1002-42,71623,,-113.483000,55.258320,,,232890,2021-06-11 05:13:00,203290,Transcribed,300s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,2,2317497,1,Song,20.74,3.03,-28.75,f,,Brandon Law,22,,
BU,600,CL-C1002-42,71623,,-113.483000,55.258320,,,232890,2021-06-11 05:13:00,203290,Transcribed,300s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,1,2317499,1,Song,43.54,3.36,-36.5,f,,Brandon Law,22,,
BU,600,CL-C1002-42,71623,,-113.483000,55.258320,,,232890,2021-06-11 05:13:00,203290,Transcribed,300s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,1,2317496,1,Song,18.84,2.75,-33.11,f,,Brandon Law,22,,
BU,600,CL-C1002-43,72791,,-113.483000,55.256500,,,233851,2021-06-23 22:19:00,204255,Transcribed,180s,1SPT,TEWA,Tennessee Warbler,LEIOTHLYPIS PEREGRINA,1,2421172,1,Song,25.39,3.35,-42.94,f,,Hannah Phillips,1234,,
